model,nodes,vertices,features,time,exp_type,density
va,4,2097152,128,334.326,VA_THIS_WORK,0.0001
va,4,2097152,16,25.266,VA_THIS_WORK,0.0001
va,4,2097152,16,40.80825853347778,VA_DIST,
va,4,2097152,16,50.04428172111511,VA_DIST_SAMPLE,
va,4,262144,128,0.5025992393493652,VA_DIST,0.001
va,4,262144,128,0.5155701637268066,VA_DIST,0.0001
va,4,262144,128,0.694434404373169,VA_DIST,0.01
va,4,262144,128,0.9074079990386964,VA_DIST_SAMPLE,0.0001
va,4,262144,128,1.265714406967163,VA_DIST_SAMPLE,0.001
va,4,262144,128,1.5653314590454102,VA_DIST_SAMPLE,0.01
va,4,262144,128,10.892,VA_THIS_WORK,0.0001
va,4,262144,128,407.378,VA_THIS_WORK,0.01
va,4,262144,128,456.396,VA_THIS_WORK,0.01
va,4,262144,128,64.222,VA_THIS_WORK,0.001
va,4,262144,16,0.4904127120971679,VA_DIST,0.0001
va,4,262144,16,0.682563066482544,VA_DIST,0.01
va,4,262144,16,0.7673697471618652,VA_DIST,0.001
va,4,262144,16,1.0168685913085938,VA_DIST_SAMPLE,0.0001
va,4,262144,16,1.4264023303985596,VA_DIST_SAMPLE,0.001
va,4,262144,16,1.4387829303741455,VA_DIST,
va,4,262144,16,1.7363405227661133,VA_DIST_SAMPLE,0.01
va,4,262144,16,19.324,VA_THIS_WORK,0.01
va,4,262144,16,2.49,VA_THIS_WORK,0.0001
va,4,262144,16,2.9219181537628174,VA_DIST_SAMPLE,
va,4,262144,16,22.262,VA_THIS_WORK,0.01
va,4,262144,16,4.851,VA_THIS_WORK,0.001
va,4,524288,128,1.931835412979126,VA_DIST,0.0001
va,4,524288,128,2.469175100326538,VA_DIST,0.001
va,4,524288,128,2.7434568405151367,VA_DIST_SAMPLE,0.0001
va,4,524288,128,3.576387405395508,VA_DIST_SAMPLE,0.001
va,4,524288,16,1.8803200721740725,VA_DIST,0.001
va,4,524288,16,2.3819618225097656,VA_DIST,0.0001
va,4,524288,16,2.9819302558898926,VA_DIST_SAMPLE,0.0001
va,4,524288,16,3.978005886077881,VA_DIST_SAMPLE,0.001
va,64,1048576,128,10.998,VA_THIS_WORK,0.0001
va,64,1048576,128,11.425,VA_THIS_WORK,0.0001
va,64,1048576,128,389.569,VA_THIS_WORK,0.01
va,64,1048576,128,61.09,VA_THIS_WORK,0.001
va,64,1048576,16,0.853,VA_THIS_WORK,0.0001
va,64,1048576,16,21.16,VA_THIS_WORK,0.01
va,64,1048576,16,3.394,VA_THIS_WORK,0.0001
va,64,1048576,16,5.611,VA_THIS_WORK,0.001
va,64,131072,128,2.596,VA_VA_THIS_WORK,
va,64,131072,128,2.613,VA_THIS_WORK,0.01
va,64,131072,16,0.272,VA_THIS_WORK,0.01
va,64,2097152,128,32.451,VA_THIS_WORK,0.0001
va,64,2097152,16,2.283,VA_THIS_WORK,0.0001
va,64,262144,128,11.833,VA_THIS_WORK,0.01
va,64,262144,16,1.041,VA_THIS_WORK,0.01
va,8,1048576,16,6.206281423568726,VA_DIST,
va,8,1048576,16,7.96212887763977,VA_DIST_SAMPLE,
va,8,131072,128,0.087198257446289,VA_DIST,0.0001
va,8,131072,128,0.1045711040496826,VA_DIST,0.001
va,8,131072,128,0.1424281597137451,VA_DIST,0.01
va,8,131072,128,0.2200427055358886,VA_DIST_SAMPLE,0.0001
va,8,131072,128,0.2242453098297119,VA_VA_DIST,
va,8,131072,128,0.3037042617797851,VA_DIST_SAMPLE,0.001
va,8,131072,128,0.3774385452270508,VA_DIST_SAMPLE,0.01
va,8,131072,128,0.5188877582550049,VA_VA_DIST_SAMPLE,
va,8,131072,16,0.074625015258789,VA_DIST,0.001
va,8,131072,16,0.1194865703582763,VA_DIST,0.01
va,8,131072,16,0.1417984962463379,VA_DIST,
va,8,131072,16,0.2989978790283203,VA_DIST_SAMPLE,0.001
va,8,131072,16,0.4190688133239746,VA_DIST_SAMPLE,0.01
va,8,131072,16,0.5264325141906738,VA_DIST_SAMPLE,
va,8,2097152,16,20.573429346084595,VA_DIST,
va,8,2097152,16,24.31579732894897,VA_DIST_SAMPLE,
va,8,262144,128,0.3021502494812011,VA_DIST,0.01
va,8,262144,128,0.326136827468872,VA_DIST,0.0001
va,8,262144,128,0.3802070617675781,VA_DIST,0.001
va,8,262144,128,0.507896900177002,VA_DIST_SAMPLE,0.0001
va,8,262144,128,0.7451188564300537,VA_DIST_SAMPLE,0.001
va,8,262144,128,0.910137176513672,VA_DIST_SAMPLE,0.01
va,8,262144,16,0.7726576328277588,VA_DIST,
va,8,262144,16,1.7439947128295898,VA_DIST_SAMPLE,
va,8,524288,128,0.9911181926727296,VA_DIST,0.0001
va,8,524288,128,1.086690902709961,VA_DIST,0.001
va,8,524288,128,1.4662349224090576,VA_DIST_SAMPLE,0.0001
va,8,524288,128,1.9156506061553955,VA_DIST_SAMPLE,0.001
