VA      256     262144  687194767       16      0.006315063685178757    0.003847375512123108    0.016578063368797302    0.019912664778530598
GAT     256     262144  6871948 16      0.004297279752790928    0.005969904363155365    0.006026686169207096    0.01228916086256504
GAT     256     262144  68719477        16      0.005111424005008303    0.00651562799612293     0.007544824002252426    0.013271281000925228
GAT     256     262144  687194767       16      0.010109062306582928    0.01014634408056736     0.013277867808938026    0.014293761923909187
AGNN    256     262144  6871948 16      0.0034482209011912346   0.007681301794946194    0.008660582825541496    0.03386490512639284
AGNN    256     262144  68719477        16      0.004237916007696185    0.004098574994713999    0.010293841995007824    0.027196898001420777
GAT     4       262144  687194767       128     1.4489293349906802      0.10979118756949902     1.7171129267662764      0.18658745288848877
AGNN    256     262144  687194767       16      0.007736507803201675    0.006284921430051327    0.02166190091520548     0.040024399757385254
VA      256     262144  6871948 128     0.03456462360918522     0.07792740128934383     0.08226302452385426     0.18028123769909143
VA      256     262144  68719477        128     0.028265135995752644    0.027661072999762837    0.0559951149916742      0.07594133300881367
VA      256     262144  687194767       128     0.039153654128313065    0.034574308432638645    0.08413978386670351     0.1040039137005806
GAT     256     262144  6871948 128     0.034463563933968544    0.06415063515305519     0.05057618021965027     0.06766807567328215
VA      16      524288  27487791        16      0.022486653178930283    0.033620281144976616    0.06725668907165527     0.07188987359404564
GAT     256     262144  68719477        128     0.02786056199693121     0.039422786998329684    0.042314289006753825    0.03545006499189185
VA      4       524288  27487791        16      0.058102335780858994    0.025564943440258503    0.17343598511070013     0.09718072321265936
VA      4       1048576 109951163       16      0.24242030177265406     0.0667665908113122      0.5397190926596522      0.20922890957444906
AGNN    256     262144  6871948 128     0.037692753598093987    0.05867640767246485     0.08886390272527933     0.15339582785964012
GAT     256     262144  687194767       128     0.041065759025514126    0.04394641425460577     0.05570064764469862     0.06513826828449965
GAT     16      524288  27487791        16      0.03622471634298563     0.03182710986584425     0.052093914709985256    0.02358190156519413
AGNN    256     262144  68719477        128     0.030940266995457932    0.031887348006421234    0.06338223600323545     0.07615176199760754
GAT     4       524288  27487791        16      0.11395748611539602     0.018820349127054214    0.1529804039746523      0.01959406491369009
VA      64      524288  27487791        16      0.011209303513169289    0.021963155828416348    0.028988923877477646    0.04330617003142834
AGNN    16      524288  27487791        16      0.03613107278943062     0.02727887872606516     0.08557161316275597     0.07749965041875839
AGNN    256     262144  687194767       128     0.04282888025045395     0.030609145760536194    0.10004378575831652     0.06736379396170378
VA      16      1048576 109951163       16      0.08384581189602613     0.03728870861232281     0.17807278130203485     0.06922885496169329
GAT     64      524288  27487791        16      0.01669119391590357     0.02113136276602745     0.023483289405703545    0.021343479864299297
AGNN    4       524288  27487791        16      0.07973326649516821     0.029194421134889126    0.21853645704686642     0.08433710597455502
VA      16      524288  27487791        128     0.262938279658556       0.15386593621224165     0.5764143597334623      0.49798224307596684
AGNN    64      524288  27487791        16      0.011561373248696327    0.00834485050290823     0.027192896232008934    0.03986972849816084
GAT     4       1048576 109951163       16      0.3631851403042674      0.10904104355722666     0.41100106574594975     0.13938725925981998
GAT     16      1048576 109951163       16      0.11094299703836441     0.033488824032247066    0.13584864139556885     0.042165132239460945
GAT     16      524288  27487791        128     0.25572194438427687     0.13889826275408268     0.43827404640614986     0.2583146458491683
AGNN    4       262144  687194767       128     1.1611207909882069      0.09949537180364132     3.597468358464539       0.33561262115836143
VA      64      524288  27487791        128     0.12242890521883965     0.09284384921193123     0.26223653089255095     0.23665212281048298
VA      4       524288  27487791        128     0.5903357863426208      0.22437841165810823     1.367028339765966       0.5633749095723033
AGNN    16      1048576 109951163       16      0.09328966587781906     0.039970336481928825    0.2246819380670786      0.09363341052085161
GAT     64      524288  27487791        128     0.12112156394869089     0.07246055081486702     0.21088480204343796     0.12950942479074
AGNN    16      524288  27487791        128     0.30585452169179916     0.1601551715284586      0.6480487883090973      0.4402113128453493
AGNN    64      524288  27487791        128     0.14316958002746105     0.07971034105867147     0.2978989649564028      0.16337481886148453
AGNN    4       1048576 109951163       16      0.2723638880997896      0.08338096551597118     0.6666910788044333      0.2161220433190465
VA      16      1048576 109951163       128     0.590857520699501       0.17318049352616072     1.3688031025230885      0.4829801032319665
GAT     4       524288  27487791        128     0.606813165359199       0.16224905103445053     0.9614219544455409      0.18742029648274183
GAT     16      1048576 109951163       128     0.5856097489595413      0.18436657264828682     0.9639299949631095      0.28268953692168
AGNN    4       524288  27487791        128     0.6906327893957496      0.2212018808349967      1.5338860973715782      0.5717079769819975
VA      256     524288  27487791        16      0.004683014238253236    0.0043609358835965395   0.010601653018966317    0.017520037945359945
VA      4       1048576 109951163       128     1.4634454986080527      0.3907089186832309      3.5139772035181522      1.010063691996038
VA      256     1048576 109951163       16      0.009797709062695503    0.012939228676259518    0.022393579594790936    0.05738634057343006
VA      64      1048576 109951163       16      0.03246721439063549     0.02678982261568308     0.0651353346183896      0.05737249180674553
AGNN    16      1048576 109951163       128     0.7089721243828535      0.18469552416354418     1.5079661635681987      0.5249644182622433
GAT     256     524288  27487791        16      0.0066177197732031345   0.00698067108169198     0.009202667977660894    0.01811361499130726
GAT     256     1048576 109951163       16      0.016390671953558922    0.023700769059360027    0.046539997681975365    0.022188179194927216
GAT     64      1048576 109951163       16      0.04009574092924595     0.033606274984776974    0.054487249813973904    0.01845581829547882
GAT     4       1048576 109951163       128     1.5329355159774423      0.39347101375460625     2.2504812479019165      0.5115248346701264
AGNN    256     524288  27487791        16      0.005550702102482319    0.004008428892120719    0.013321843929588795    0.01935557508841157
AGNN    256     1048576 109951163       16      0.011436623521149158    0.017431417480111122    0.02712229173630476     0.05866090301424265
AGNN    64      1048576 109951163       16      0.03518541343510151     0.023410960100591183    0.08122208528220654     0.08164715487509966
VA      256     524288  27487791        128     0.053196296095848083    0.05782133177854121     0.10391484876163304     0.15001804404892027
VA      256     1048576 109951163       128     0.12078370619565248     0.12582889664918184     0.25735260266810656     0.4507757890969515
VA      64      1048576 109951163       128     0.25815925002098083     0.21829026006162167     0.5659610982984304      0.5751350121572614
GAT     256     524288  27487791        128     0.0513800629414618      0.054861396085470915    0.07873309589922428     0.12304329290054739
AGNN    4       1048576 109951163       128     1.7109170211479068      0.44313547387719154     3.881229415535927       1.168921872973442
GAT     256     1048576 109951163       128     0.11864808481186628     0.12868510279804468     0.2087500486522913      0.2448266763240099
GAT     64      1048576 109951163       128     0.253421719186008       0.191943671554327       0.43378580268472433     0.24250593781471252
AGNN    256     524288  27487791        128     0.05829456285573542     0.0607382629532367      0.11624515638686717     0.20071966061368585
AGNN    256     1048576 109951163       128     0.1429189695045352      0.09990240633487701     0.29317914973944426     0.343801892362535
AGNN    64      1048576 109951163       128     0.31009196396917105     0.2187819965183735      0.636954328045249       0.5838959980756044
